169,92,6
170,92,20
171,92,10
172,94,22
173,94,5
174,94,8
175,95,79
176,97,22
177,97,61
178,97,37
179,100,50
180,100,32
181,100,10
182,101,50
183,101,14
184,101,49
185,103,80
186,103,32
187,103,81
188,104,12
189,104,5
190,104,8
191,107,6
192,107,32
193,107,82
194,108,19
195,111,51
196,112,22
197,112,5
198,114,31
199,117,83
200,117,63
201,118,84
202,118,85
203,119,86
204,119,87
205,119,25
206,120,88
207,120,89
208,121,22
209,121,5
210,121,8
211,122,90
212,122,2
213,122,15
214,123,64
215,123,25
216,123,91
217,124,9
218,124,14
219,126,92
220,126,32
221,126,93
222,127,22
223,127,61
224,127,8
225,128,79
226,130,94
227,130,95
228,130,53
229,131,19
230,131,43
231,131,21
232,132,96
233,132,97
234,132,37
235,134,32
236,134,26
237,135,22
238,135,61
239,135,8
240,136,9
241,136,32
242,136,81
243,137,32
244,137,55
245,138,98
246,138,51
247,138,10
248,139,1
249,139,5
250,139,3
251,140,71
252,140,32
253,140,10
254,141,39
255,141,32
256,141,99
257,142,26
258,143,39
259,143,32
260,143,100
261,144,29
262,144,101
263,146,22
264,146,5
265,146,3
266,148,1
267,148,32
268,148,3
269,150,102
270,150,103
271,150,58
272,151,104
273,151,32
274,151,105
275,154,3
276,155,40
277,155,41
278,155,106
279,156,107
280,156,108
281,156,109
282,157,110
283,157,111
284,157,112
285,158,113
286,158,114
287,158,3
288,159,115
289,159,116
290,160,9
291,160,61
292,160,117
293,161,110
294,161,32
295,161,79
296,162,31
297,163,111
298,164,59
299,164,2
300,164,118
301,165,119
302,165,32
303,165,75
304,166,120
305,166,61
306,166,3
307,167,29
308,167,51
309,167,55
310,168,32
311,168,36
312,169,12
313,169,5
314,169,79
315,170,1
316,170,3
317,171,22
318,171,61
319,171,37
320,175,32
321,176,50
322,176,109
323,180,1
324,180,14
325,180,3
326,181,29
327,181,32
328,181,33
329,183,24
330,183,5
331,183,106
332,184,121
333,184,2
334,184,37
335,185,22
336,185,5
337,185,37
338,186,39
339,186,32
340,186,47
341,188,24
342,188,32
343,188,3
344,189,122
345,189,51
346,189,33
347,191,123
348,191,14
349,192,39
350,192,124
351,192,99
352,194,39
353,194,25
354,194,125
355,198,126
356,198,30
357,198,127
358,199,1
359,199,14
360,199,3
361,200,9
362,200,128
363,200,129
364,201,130
365,201,3
366,202,11
367,202,5
368,202,79
369,203,110
370,203,131
371,203,79
372,204,132
373,204,5
374,204,60
375,205,133
376,205,109
377,206,22
378,206,5
379,206,37
380,207,134
381,207,5
382,208,135
383,208,43
384,208,136
385,210,50
386,210,61
387,210,137
388,211,27
389,212,138
390,212,5
391,213,139
392,213,37
393,214,1
394,214,3
395,215,140
396,215,20
397,215,141
398,216,22
399,216,61
400,216,58
401,217,13
402,217,142
403,219,143
404,219,32
405,219,3
406,220,12
407,220,61
408,220,58
409,221,144
410,221,5
411,221,37
412,222,2
413,222,26
414,223,145
415,223,32
416,223,26
417,224,11
418,224,32
419,224,79
420,225,146
421,225,25
422,225,147
423,226,123
424,226,5
425,226,3
426,227,148
427,227,34
428,227,149
429,228,3
430,230,50
431,230,32
432,230,10
433,231,12
434,231,34
435,231,37
436,232,150
437,234,79
438,235,134
439,235,61
440,235,117
441,238,39
442,238,151
443,238,152
444,240,22
445,240,153
446,240,154
447,242,6
448,242,82
449,243,155
450,244,144
451,244,5
452,244,63
453,245,73
454,245,74
455,246,156
456,246,157
457,246,79
458,247,29
459,247,158
460,248,22
461,248,5
462,248,37
463,250,9
464,250,34
465,250,79
466,251,32
467,252,159
468,252,61
469,252,3
470,253,144
471,253,32
472,253,38
473,254,32
474,255,113
475,255,114
476,255,3
477,256,29
478,256,61
479,256,79
480,257,29
481,257,61
482,257,160
483,258,13
484,258,15
485,259,161
486,260,162
487,260,163
488,261,164
489,261,2
490,261,165
491,263,9
492,263,32
493,263,81
494,264,166
495,266,167
496,266,34
497,266,168
498,268,169
499,268,17
500,268,79
501,269,58
502,270,12
503,270,5
504,270,8
505,271,29
506,271,51
507,271,33
508,273,29
509,273,32
510,273,170
511,274,22
512,274,171
513,274,60
514,276,49
515,277,50
516,277,32
517,277,10
518,278,32
519,278,26
520,279,11
521,279,57
522,279,172
523,280,49
524,282,173
525,282,32
526,282,174
527,283,134
528,283,61
529,283,175
530,284,24
531,284,32
532,284,38
533,286,176
534,286,177
535,287,10
536,290,169
537,290,178
538,290,179
539,291,24
540,291,32
541,291,38
542,292,140
543,292,32
544,292,180
545,293,32
546,293,181
547,294,1
548,294,5
549,294,3
550,295,22
551,295,61
552,295,37
553,296,22
554,296,61
555,296,37
556,297,26
557,298,119
558,298,32
559,298,75
560,299,182
561,299,43
562,299,38
563,300,9
564,300,32
565,300,26
566,301,183
567,301,128
568,301,79
569,302,32
570,303,22
571,303,61
572,303,37
573,304,61
574,304,58
575,305,184
576,306,146
577,306,20
578,306,26
579,307,185
580,307,32
581,307,186
582,308,187
583,310,22
584,310,61
585,310,37
586,311,12
587,311,5
588,311,8
589,312,111
590,313,9
591,313,2
592,313,188
593,314,32
594,315,29
595,315,61
596,315,189
597,317,50
598,317,32
599,317,79
600,318,22
601,318,5
602,318,37
603,319,31
604,320,29
605,320,5
606,320,190
607,321,22
608,321,61
609,321,37
610,322,19
611,322,191
612,323,192
613,323,128
614,323,81
615,325,20
616,325,193
617,326,22
618,326,61
619,326,8
620,327,24
621,327,111
622,327,38
623,328,134
624,328,79
625,329,88
626,329,194
627,329,129
628,330,11
629,331,195
630,331,32
631,331,196
632,333,22
633,333,61
634,333,37
635,334,1
636,334,3
637,336,197
638,336,198
639,336,79
640,337,32
641,337,181
642,338,24
643,338,32
644,338,38
645,339,107
646,339,108
647,339,109
648,340,199
649,340,54
650,341,32
651,341,200
652,343,22
653,343,61
654,343,8
655,346,9
656,346,2
657,346,81
658,348,12
659,348,5
660,348,201
661,350,39
662,350,202
663,350,109
664,351,109
665,355,32
666,355,26
667,357,102
668,357,5
669,357,203
670,358,204
671,360,12
672,360,5
673,360,37
674,361,19
675,361,23
676,363,205
677,363,206
678,363,10
679,364,119
680,364,32
681,364,26
682,367,39
683,367,20
684,367,99
685,369,22
686,369,61
687,369,58
688,370,207
689,370,32
690,370,208
691,373,50
692,373,32
693,373,79
694,374,26
695,375,79
696,376,32
697,377,69
698,377,17
699,377,209
700,379,32
701,379,3
702,380,210
703,380,211
704,380,212
705,381,24
706,381,61
707,381,10
708,382,50
709,382,32
710,382,10
711,383,61
712,383,36
713,384,29
714,384,32
715,384,213
716,385,173
717,385,214
718,386,215
719,386,3
720,388,58
721,389,4
722,389,5
723,389,53
724,390,61
725,390,37
726,391,216
727,391,186
728,392,111
729,394,39
730,394,111
731,394,217
732,395,218
733,396,12
734,396,61
735,396,58
736,399,3
737,400,139
738,400,5
739,400,8
740,403,24
741,403,32
742,403,3
743,404,32
744,407,219
745,407,32
746,407,196
747,408,61
748,408,58
749,409,144
750,409,5
751,409,37
752,410,220
753,410,221
754,412,222
755,412,17
756,412,160
757,414,223
758,414,25
759,416,64
760,416,2
761,416,48
762,417,169
763,417,17
764,417,224
765,418,225
766,418,32
767,418,226
768,423,9
769,423,32
770,423,26
771,425,227
772,425,30
773,425,186
774,427,68
775,429,68
776,429,17
777,430,228
778,430,229
779,430,26
780,431,228
781,431,32
782,432,9
783,432,32
784,432,26
785,433,119
786,433,17
787,433,230
788,434,61
789,434,231
790,435,232
791,435,5
792,435,37
793,436,50
794,436,32
795,437,233
796,437,5
797,437,3
798,438,9
799,438,32
800,438,26
801,439,32
802,441,14
803,442,22
804,442,61
805,442,37
806,443,132
807,443,32
808,443,47
809,445,9
810,445,32
811,445,26
812,446,234
813,446,14
814,446,60
815,447,9
816,447,32
817,447,26
818,448,19
819,448,43
820,448,23
821,449,9
822,449,32
823,449,26
824,450,235
825,450,111
826,450,236
827,451,110
828,451,79
829,452,9
830,452,180
831,453,9
832,453,32
833,453,26
834,454,237
835,454,238
836,454,63
837,455,134
838,456,24
839,456,32
840,456,26
841,458,32
842,458,26
843,459,98
844,459,218
845,459,239
846,460,222
847,460,17
848,460,160
849,461,162
850,461,151
851,461,240
852,462,241
853,462,34
854,462,242
855,467,243
856,467,34
857,467,244
858,468,79
859,469,245
860,469,61
861,469,79
862,470,1
863,470,3
864,471,80
865,471,111
866,471,26
867,472,246
868,473,9
869,473,32
870,473,81
871,474,247
872,474,248
873,474,37
874,475,9
875,475,32
876,475,81
877,476,9
878,476,32
879,476,81
880,478,109
881,479,145
882,479,5
883,479,249
884,480,134
885,482,140
886,482,250
887,483,9
888,483,32
889,483,26
890,484,61
891,484,79
892,485,24
893,485,17
894,485,38
895,486,68
896,486,30
897,486,31
898,488,251
899,488,252
900,491,145
901,491,25
902,491,79
903,492,68
904,493,253
905,494,102
906,494,103
907,494,37
908,495,32
909,497,254
910,497,5
911,497,58
912,498,50
913,498,14
914,498,10
915,500,79
916,501,169
917,501,255
918,501,3
919,502,1
920,502,5
921,502,3
922,503,10
923,504,1
924,504,5
925,504,3
926,505,63
927,506,233
928,506,5
929,506,37
930,507,12
931,507,61
932,507,58
933,509,45
934,509,32
935,509,46
936,510,79
937,511,10
938,513,22
939,513,5
940,513,37
941,514,5
942,516,256
943,516,124
944,516,99
945,517,254
946,517,61
947,517,8
948,519,144
949,519,32
950,519,67
951,520,257
952,520,5
953,523,129
954,524,258
955,525,134
956,525,5
957,525,160
958,526,19
959,526,36
960,527,40
961,527,41
962,527,42
963,528,22
964,528,5
965,528,37
966,530,113
967,530,259
968,530,3
969,532,104
970,532,53
971,533,110
972,533,34
973,533,10
974,534,260
975,534,261
976,534,10
977,535,262
978,535,5
979,535,136
980,536,39
981,536,32
982,536,26
983,537,32
984,538,12
985,538,61
986,538,58
987,539,32
988,540,9
989,540,3
990,541,134
991,542,9
992,542,2
993,542,81
994,543,29
995,543,51
996,543,33
997,544,5
998,544,3
999,545,32
1000,545,10
1001,546,199
1002,546,10
1003,547,150
1004,547,108
1005,547,79
1006,548,220
1007,548,263
1008,548,60
1009,549,22
1010,549,61
1011,549,37
1012,550,50
1013,550,32
1014,550,79
1015,551,121
1016,551,26
1017,553,5
1018,553,37
1019,555,199
1020,555,3
1021,556,19
1022,556,23
1023,558,264
1024,558,109
1025,560,22
1026,560,61
1027,560,8
1028,561,22
1029,561,61
1030,561,58
1031,564,22
1032,564,61
1033,564,37
1034,565,9
1035,565,32
1036,565,81
1037,566,5
1038,567,22
1039,567,61
1040,567,37
1041,568,32
1042,569,22
1043,569,5
1044,571,61
1045,571,58
1046,572,49
1047,573,29
1048,573,51
1049,573,33
1050,574,50
1051,574,2
1052,574,10
1053,575,1
1054,575,3
1055,578,265
1056,578,31
1057,579,233
1058,579,5
1059,580,1
1060,580,3
1061,581,22
1062,581,61
1063,581,37
1064,583,150
1065,583,5
1066,583,3
1067,585,134
1068,587,266
1069,587,109
1070,588,267
1071,588,151
1072,588,53
1073,590,10
1074,591,9
1075,591,32
1076,591,81
1077,592,71
1078,593,237
1079,593,238
1080,593,60
1081,594,24
1082,594,32
1083,594,38
1084,596,32
1085,596,55
1086,597,22
1087,597,61
1088,597,37
1089,598,140
1090,598,5
1091,598,63
1092,599,24
1093,599,32
1094,599,268
1095,600,269
1096,600,5
1097,601,22
1098,601,61
1099,601,37
1100,602,49
1101,603,32
1102,605,9
1103,605,270
1104,607,29
1105,607,32
1106,607,33
1107,608,169
1108,609,22
1109,609,61
1110,609,37
1111,611,1
1112,611,3
1113,612,9
1114,612,32
1115,612,81
1116,613,3
1117,614,9
1118,614,32
1119,614,26
1120,615,271
1121,615,2
1122,615,26
1123,618,272
1124,618,111
1125,618,273
1126,622,29
1127,622,43
1128,622,160
1129,623,26
1130,624,39
1131,624,2
1132,624,38
1133,625,113
1134,625,114
1135,625,3
1136,627,9
1137,627,32
1138,627,81
1139,628,274
1140,629,9
1141,629,32
1142,629,81
1143,630,13
1144,630,15
1145,631,275
1146,632,22
1147,632,5
1148,632,8
1149,633,39
1150,633,32
1151,633,47
1152,634,12
1153,634,5
1154,634,8
1155,635,9
1156,635,32
1157,635,81
1158,637,276
1159,637,25
1160,637,38
1161,641,102
1162,641,5
1163,641,37
1164,643,32
1165,644,277
1166,644,278
1167,645,50
1168,645,32
1169,645,10
1170,646,3
1171,647,39
1172,647,25
1173,647,99
1174,648,22
1175,648,61
1176,648,37
1177,650,11
1178,650,5
1179,650,37
1180,651,279
1181,651,32
1182,651,109
1183,654,29
1184,654,34
1185,654,172
1186,657,88
1187,658,134
1188,659,5
1189,660,19
1190,660,43
1191,660,280
1192,662,1
1193,662,32
1194,662,3
1195,666,50
1196,666,79
1197,667,49
1198,668,104
1199,668,5
1200,668,281
1201,669,9
1202,669,61
1203,671,282
1204,672,233
1205,672,5
1206,672,37
1207,673,32
1208,674,176
1209,674,49
1210,675,283
1211,677,10
1212,678,22
1213,678,5
1214,678,8
1215,680,159
1216,680,61
1217,680,54
1218,681,9
1219,681,32
1220,681,81
1221,682,210
1222,682,34
1223,682,23
1224,683,284
1225,683,17
1226,683,155
1227,684,32
1228,685,123
1229,685,34
1230,685,60
1231,686,29
1232,686,51
1233,686,33
1234,188,111
1235,188,106
1236,687,22
1237,687,61
1238,687,37
1239,688,29
1240,688,285
1241,689,24
1242,689,32
1243,689,38
1244,692,151
1245,692,3
1246,695,32
1247,697,29
1248,697,51
1249,697,33
1250,700,9
1251,700,34
1252,700,286
1253,701,59
1254,701,51
1255,701,287
1256,703,19
1257,703,21
1258,704,32
1259,709,50
1260,709,32
1261,709,79
1262,716,49
1263,717,288
1264,717,289
1265,718,134
1266,719,51
1267,719,109
1268,725,5
1269,727,20
1270,727,290
1271,730,109
1272,732,32
1273,734,32
1274,743,291
1275,743,114
1276,744,1
1277,744,32
1278,744,292
1279,745,293
1280,745,5
1281,745,37
1282,746,294
1283,746,63
1284,748,31
1285,749,56
1286,749,57
1287,749,172
1288,750,295
1289,750,32
1290,750,129
1291,751,9
1292,751,32
1293,751,81
1294,752,296
1295,753,29
1296,753,101
1297,754,9
1298,754,2
1299,754,81
1300,756,297
1301,756,49
1302,757,98
1303,757,298
1304,757,239
1305,758,12
1306,758,5
1307,758,8
1308,759,299
1309,759,32
1310,759,300
1311,761,102
1312,761,5
1313,761,203
1314,764,68
1315,765,3
1316,766,272
1317,766,273
1318,767,3
1319,769,3
1320,770,12
1321,770,5
1322,770,8
1323,771,9
1324,771,32
1325,771,26
1326,772,301
1327,772,302
1328,772,26
1329,773,29
1330,773,20
1331,773,303
1332,774,22
1333,774,61
1334,774,58
1335,775,32
1336,776,3
1337,777,9
1338,777,304
1339,777,305
1340,778,264
1341,778,109
1342,779,264
1343,779,109
1344,780,306
1345,780,5
1346,780,307
1347,781,12
1348,781,5
1349,781,8
1350,783,9
1351,783,32
1352,783,81
1353,784,32
1354,784,26
1355,785,1
1356,785,261
1357,785,3
1358,786,9
1359,786,32
1360,786,81
1361,787,9
1362,787,32
1363,787,26
1364,788,308
1365,788,309
1366,789,9
1367,789,32
1368,789,81
1369,790,9
1370,790,32
1371,790,26
1372,791,9
1373,791,32
1374,791,26
1375,792,9
1376,792,32
1377,792,26
1378,793,9
1379,793,32
1380,793,26
1381,795,9
1382,795,32
1383,795,81
1384,796,9
1385,796,32
1386,796,26
1387,797,119
1388,797,128
1389,797,79
1390,799,310
1391,799,36
1392,801,225
1393,801,32
1394,801,106
1395,802,247
1396,802,248
1397,802,37
1398,803,24
1399,803,34
1400,803,312
1401,804,313
1402,804,32
1403,804,314
1404,805,271
1405,805,17
1406,805,127
1407,806,271
1408,806,17
1409,807,58
1410,808,139
1411,808,5
1412,812,61
1413,812,315
1414,813,17
1415,816,12
1416,816,5
1417,816,37
1418,817,313
1419,817,17
1420,817,316
1421,818,150
1422,818,5
1423,818,37
1424,819,59
1425,819,32
1426,821,119
1427,821,137
1428,824,22
1429,824,5
1430,824,8
1431,826,61
1432,826,79
1433,827,61
1434,827,79
1435,830,10
1436,832,24
1437,832,111
1438,832,317
1439,836,32
1440,839,111
1441,839,60
1442,840,79
1443,841,12
1444,841,5
1445,841,8
1446,842,318
1447,842,319
1448,842,320
1449,844,29
1450,844,32
1451,844,55
1452,846,51
1453,846,287
1454,850,80
1455,850,321
1456,850,79
1457,853,322
1458,853,323
1459,853,49
1460,854,258
1461,854,14
1462,854,60
1463,855,1
1464,855,5
1465,855,3
1466,857,176
1467,857,177
1468,859,32
1469,860,324
1470,860,198
1471,860,10
1472,861,11
1473,862,6
1474,862,325
1475,863,22
1476,863,61
1477,863,37
1478,865,87
1479,866,150
1480,866,103
1481,867,219
1482,867,32
1483,867,196
1484,868,140
1485,868,250
1486,869,326
1487,869,5
1488,869,327
1489,870,3
1490,871,12
1491,871,61
1492,871,58
1493,873,13
1494,873,5
1495,873,15
1496,874,61
1497,874,58
1498,875,12
1499,875,61
1500,875,58
1501,876,29
1502,876,55
1503,880,199
1504,880,61
1505,880,3
1506,882,256
1507,882,124
1508,882,99
1509,883,22
1510,883,61
1511,883,37
1512,885,11
1513,885,79
1514,886,9
1515,886,32
1516,886,26
1517,887,22
1518,887,61
1519,887,37
1520,888,32
1521,889,328
1522,892,3
1523,893,329
1524,893,61
1525,893,49
1526,894,1
1527,894,330
1528,894,331
1529,900,32
1530,901,19
1531,901,191
1532,903,332
1533,903,37
1534,905,36
1535,906,79
1536,907,50
1537,907,32
1538,908,111
1539,909,64
1540,909,333
1541,911,11
1542,911,172
1543,915,199
1544,915,61
1545,915,117
1546,918,29
1547,918,334
1548,919,32
1549,921,29
1550,921,34
1551,921,172
1552,923,167
1553,923,34
1554,923,168
1555,924,22
1556,924,5
1557,924,37
1558,927,12
1559,927,5
1560,927,8
1561,928,32
1562,929,49
1563,931,12
1564,931,5
1565,932,22
1566,933,335
1567,933,336
1568,934,11
1569,934,61
1570,934,172
1571,935,337
1572,935,330
1573,935,338
1574,940,45
1575,940,36
1576,946,167
1577,946,34
1578,946,168
1579,948,339
1580,951,22
1581,951,5
1582,951,8
1583,952,32
1584,953,9
1585,953,32
1586,953,81
1587,954,340
1588,954,341
1589,954,79
1590,955,22
1591,955,61
1592,955,37
1593,956,342
1594,956,21
1595,957,11
1596,957,79
1597,959,49
1598,961,6
1599,962,123
1600,962,5
1601,965,79
1602,966,22
1603,966,61
1604,966,8
1605,968,343
1606,968,344
1607,970,61
1608,970,58
1609,971,109
1610,973,345
1611,973,34
1612,973,346
1613,974,9
1614,974,32
1615,974,81
1616,976,22
1617,976,61
1618,976,37
1619,980,22
1620,980,61
1621,980,37
1622,982,220
1623,982,302
1624,982,175
1625,983,61
1626,983,58
1627,986,61
1628,986,58
1629,990,6
1630,990,347
1631,990,3
1632,994,24
1633,994,32
1634,994,38
1635,995,19
1636,995,21
1637,997,348
1638,997,14
1639,998,88
1640,998,349
1641,998,180
1642,999,9
1643,999,32
1644,999,81
1645,1003,1
1646,1003,3
1647,1004,6
1648,1004,350
1649,1007,17
1650,1007,155
1651,1008,351
1652,1008,17
1653,1008,352
1654,1009,329
1655,1009,353
1656,1010,354
1657,1010,61
1658,1010,355
1659,1011,32
1660,1011,36
1661,1014,32
1662,1015,356
1663,1015,357
1664,1015,48
1665,1016,134
1666,1016,79
1667,1017,216
1668,1017,61
1669,1017,3
1670,1018,36
1671,1019,88
1672,1019,34
1673,1019,290
1674,1021,358
1675,1021,34
1676,1021,359
1677,1022,31
1678,1025,19
1679,1025,20
1680,1025,21
1681,1026,22
1682,1026,5
1683,1026,8
1684,1027,199
1685,1027,360
1686,1027,3
1687,1029,361
1688,1029,3
1689,1032,32
1690,1033,24
1691,1033,54
1692,1035,362
1693,1035,25
1694,1035,3
1695,1036,363
1696,1036,364
1697,1036,365
1698,1037,22
1699,1038,61
1700,1038,79
1701,1039,134
1702,1039,61
1703,1039,175
1704,1040,150
1705,1041,22
1706,1041,61
1707,1041,8
1708,1042,241
1709,1042,366
1710,1042,26
1711,1043,257
1712,1043,61
1713,1043,367
1714,1044,368
1715,1044,230
1716,1045,318
1717,1045,319
1718,1045,3
1719,1048,69
1720,1048,32
1721,1050,329
1722,1050,14
1723,1050,369
1724,1051,22
1725,1051,61
1726,1051,58
1727,1052,9
1728,1052,14
1729,1052,370
1730,1053,371
1731,1053,32
1732,1053,165
1733,1054,49
1734,1055,372
1735,1055,360
1736,1055,373
1737,1056,34
1738,1056,49
1739,1057,22
1740,1057,61
1741,1057,37
1742,1059,43
1743,1060,32
1744,1061,20
1745,1062,22
1746,1062,61
1747,1062,8
1748,1065,64
1749,1065,374
1750,1066,375
1751,1066,17
1752,1066,224
1753,1067,376
1754,1067,20
1755,1067,377
1756,1069,279
1757,1069,5
1758,1069,37
1759,1070,32
1760,1071,49
1761,1074,1
1762,1074,128
1763,1074,3
1764,1076,111
1765,1077,111
1766,1078,6
1767,1078,43
1768,1078,36
1769,1079,32
1770,1079,378
1771,1080,5
1772,1081,159
1773,1081,5
1774,1081,3
1775,1082,291
1776,1082,379
1777,1082,369
1778,1084,22
1779,1084,5
1780,1084,8
1781,1085,20
1782,1085,53
1783,1088,380
1784,1089,49
1785,1090,32
1786,1092,32
1787,1093,1
1788,1093,3
1789,1094,164
1790,1094,32
1791,1094,165
1792,1095,13
1793,1095,14
1794,1095,60
1795,1097,104
1796,1097,5
1797,1097,281
1798,1099,140
1799,1099,250
1800,1100,50
1801,1100,32
1802,1100,79
1803,1101,381
1804,1101,43
1805,1101,382
1806,1103,80
1807,1103,111
1808,1103,81
1809,1104,5
1810,1104,36
1811,1106,49
1812,1107,383
1813,1107,43
1814,1107,384
1815,1108,24
1816,1108,25
1817,1108,385
1818,1109,32
1819,1110,182
1820,1110,43
1821,1110,386
1822,1111,22
1823,1111,5
1824,1111,79
1825,1113,61
1826,1114,31
1827,1115,254
1828,1115,5
1829,1115,37
1830,1116,22
1831,1116,61
1832,1116,58
1833,1117,138
1834,1117,5
1835,1117,37
1836,1119,32
1837,1120,313
1838,1120,5
1839,1120,79
1840,1122,144
1841,1122,5
1842,1122,37
1843,1123,26
1844,1125,39
1845,1125,43
1846,1125,387
1847,1127,32
1848,1127,287
1849,1128,134
1850,1128,79
1851,1129,61
1852,1129,79
1853,1132,79
1854,1134,64
1855,1134,63
1856,1136,50
1857,1136,32
1858,1138,13
1859,1138,2
1860,1138,15
1861,1141,19
1862,1141,43
1863,1141,23
1864,1142,49
1865,1143,58
1866,1144,39
1867,1144,124
1868,1144,99
1869,1145,388
1870,1145,61
1871,1145,175
1872,1147,173
1873,1147,174
1874,1150,12
1875,1150,5
1876,1150,8
1877,1151,389
1878,1151,34
1879,1152,32
1880,1152,3
1881,1153,50
1882,1153,390
1883,1153,109
1884,1155,36
1885,1156,391
1886,1156,392
1887,1156,53
1888,1157,59
1889,1158,393
1890,1158,5
1891,1158,3
1892,1160,394
1893,1160,61
1894,1160,3
1895,1161,247
1896,1161,248
1897,1161,37
1898,1162,12
1899,1162,5
1900,1162,8
1901,1163,111
1902,1164,6
1903,1164,32
1904,1164,82
1905,1165,9
1906,1165,85
1907,1166,49
1908,1167,5
1909,1167,79
1910,1168,145
1911,1168,114
1912,1169,395
1913,1169,396
1914,1170,103
1915,1171,29
1916,1171,397
1917,1171,398
1918,1172,399
1919,1172,34
1920,1172,60
1921,1173,329
1922,1173,61
1923,1173,3
1924,1174,233
1925,1174,5
1926,1174,3
1927,1175,87
1928,1177,400
1929,1177,5
1930,1177,8
1931,1178,32
1932,1180,61
1933,1180,79
1934,1182,11
1935,1182,61
1936,1182,172
1937,1184,1
1938,1184,264
1939,1184,3
1940,1185,19
1941,1185,25
1942,1185,21
1943,1186,10
1944,1187,9
1945,1187,160
1946,1188,24
1947,1188,32
1948,1188,38
1949,1190,401
1950,1190,87
1951,1192,9
1952,1192,3
1953,1194,402
1954,1194,2
1955,1194,217
1956,1195,403
1957,1195,404
1958,1195,405
1959,1196,406
1960,1196,5
1961,1196,8
1962,1197,79
1963,1198,64
1964,1198,180
1965,1199,407
1966,1199,5
1967,1199,79
1968,1200,6
1969,1200,325
1970,1201,12
1971,1201,5
1972,1201,3
1973,1202,408
1974,1202,5
1975,1202,344
1976,1203,22
1977,1203,178
1978,1203,179
1979,1205,234
1980,1205,14
1981,1205,79
1982,1206,409
1983,1206,20
1984,1206,160
1985,1207,10
1986,1209,39
1987,1209,32
1988,1209,38
1989,1210,6
1990,1210,36
1991,1211,354
1992,1211,61
1993,1211,355
1994,1212,410
1995,1212,61
1996,1212,175
1997,1213,110
1998,1213,411
1999,1215,58
2000,1216,110
2001,1217,24
2002,1217,32
2003,1217,38
2004,1218,412
2005,1218,37
2006,1219,9
2007,1219,413
2008,1219,137
2009,1221,414
2010,1221,415
2011,1221,416
2012,1222,22
2013,1222,5
2014,1222,37
2015,1223,360
2016,1223,417
2017,1226,123
2018,1227,9
2019,1227,418
2020,1227,170
2021,1228,32
2022,1229,419
2023,1229,34
2024,1229,3
2025,1230,420
2026,1230,32
2027,1230,75
2028,1231,22
2029,1231,5
2030,1231,8
2031,1232,13
2032,1232,15
2033,1233,9
2034,1233,63
2035,1234,421
2036,1234,5
2037,1234,8
2038,1235,1
2039,1235,5
2040,1235,3
2041,1237,146
2042,1237,32
2043,1238,27
2044,1238,422
2045,1240,35
2046,1240,32
2047,1240,180
2048,1241,14
2049,1241,109
2050,1243,423
2051,1243,424
2052,1244,50
2053,1244,109
2054,1245,115
2055,1245,346
2056,1246,245
2057,1246,425
2058,1248,426
2059,1248,111
2060,1248,75
2061,1249,306
2062,1249,34
2063,1249,3
2064,1250,427
2065,1251,22
2066,1251,5
2067,1251,236
2068,1253,428
2069,1254,12
2070,1254,5
2071,1254,8
2072,1255,429
2073,1255,20
2074,1255,79
2075,1256,51
2076,1256,430
2077,1257,431
2078,1258,22
2079,1258,5
2080,1258,37
