380,7276
381,30091
382,318
383,6597
384,4014
385,8521
386,4591
387,15078
388,35023
389,6817
390,5916
391,6928
392,8305
393,6888
394,8380
395,16071
396,30529
397,5788
398,4177
399,902
400,6366
401,7585
402,1505
403,6446
404,16281
405,339
406,6338
407,8033
408,96
409,43123
410,16322
411,5801
412,15074
413,5834
414,6303
415,5958
416,4677
417,1681
418,159
419,9117
420,7218
421,6298
422,4668
423,6596
424,8792
425,3796
426,6910
427,5087
428,7126
429,6509
430,4857
431,7283
432,6397
433,3723
434,7416
435,42043
436,6950
437,8373
438,30188
439,6584
440,8015
441,5244
442,7596
443,6796
444,3813
445,4152
446,7015
447,5743
448,19911
449,5637
450,5913
451,4128
452,15183
453,184
454,9966
455,5802
456,6622
457,16235
458,5543
459,90
460,801
461,6935
462,3725
463,4799
464,5044
465,4114
466,3954
467,6367
468,3702
469,6836
470,5328
471,19722
472,5100
473,9653
474,5247
475,4437
476,6887
477,5925
478,776
479,209
480,4274
481,7160
482,3993
483,228
484,6171
485,7417
486,8457
487,9396
488,8092
489,4419
490,6283
491,109
492,5658
493,6729
494,9395
495,4620
496,8544
497,1533
498,1701
499,8424
500,6631
501,3985
502,45012
503,6891
504,7616
505,5088
506,6310
507,1516
508,4601
509,6898
510,794
511,19068
512,4450
513,4553
514,6400
515,8287
516,16791
517,8508
518,3835
519,6777
520,6916
521,4219
522,4516
523,8118
524,187
525,7004
526,781
527,79
528,6519
529,4838
530,5485
531,4194
532,1518
533,5248
534,6944
535,75
536,15288
537,723
538,8654
539,8430
540,7032
541,7250
542,6857
543,4713
544,6534
545,6824
546,5385
547,16042
548,4623
549,19752
550,16829
551,6256
552,3947
553,6467
554,1509
555,188
556,4818
557,127
558,6937
559,8047
560,6730
561,4089
562,30125
563,6474
564,4864
565,6376
566,30041
567,7168
568,6583
569,5798
570,45735
571,6402
572,6094
573,3941
574,5160
575,6821
576,4293
577,3980
578,3818
579,15433
580,5523
581,8236
582,6621
583,16805
584,7399
585,6071
586,8889
587,5978
588,4346
589,4839
590,15036
591,8284
592,3823
593,1784
594,45095
595,4345
596,5070
597,7517
598,4221
599,245
600,387
601,45323
602,3714
603,5094
604,31012
605,86
606,4869
607,45454
608,6084
609,4739
610,6510
611,502
612,6744
613,4840
614,6754
615,6958
616,5581
617,5080
618,6940
619,5859
620,16043
621,5520
622,6939
623,46839
624,19987
625,5635
626,9401
627,19717
628,4000
629,6878
630,5507
631,3785
632,6401
633,19735
634,6497
635,5626
636,6418
637,6388
638,5890
639,5498
640,1578
641,5813
642,6975
643,6552
644,4485
645,5964
646,7259
647,30127
648,4563
649,6406
650,4217
651,8199
652,5021
653,5542
654,30048
655,146
656,1504
657,3709
658,4329
659,9116
660,4749
661,7017
662,8113
663,152
664,268
665,5868
666,16155
667,7088
668,6112
669,4896
670,3995
671,30155
672,5605
673,16192
674,1537
675,5540
676,7173
677,6996
678,5319
679,6644
680,5768
681,4630
682,7389
683,7249
684,6308
685,4067
686,6606
687,4339
688,15977
689,9573
690,16984
691,6917
692,59
693,4077
694,5792
695,4506
696,47497
697,3697
698,8286
699,16
700,6012
701,5840
702,8104
703,9062
704,4658
705,7067
706,1709
707,3706
708,89
709,1502
710,3684
711,917
712,221
713,1671
714,2
715,4722
716,5741
717,4105
718,45892
719,8022
720,6477
721,6445
722,6904
723,145
724,45202
725,5432
726,8250
727,4579
728,4364
729,1503
730,19843
731,4113
732,5773
733,3880
734,5313
735,4322
736,6108
737,6953
738,5486
739,280
740,8017
741,42994
742,183
743,5677
744,7222
745,6265
746,5694
747,3917
748,16032
749,4365
750,4500
751,4750
752,16811
753,4283
754,8237
755,51302
756,5178
757,4117
758,6325
759,5386
760,51276
761,6672
762,4649
763,8277
764,5905
765,6047
766,51018
767,5391
768,6546
769,4047
770,5811
771,51291
772,1725
773,6120
774,178
775,8599
776,6323
777,7216
778,8134
779,6090
780,4470
781,1666
782,8283
783,5579
784,3836
785,4090
786,6378
787,6289
788,6478
789,8476
790,6066
791,8812
792,4308
793,15016
794,4689
795,4142
796,7229
797,5164
798,7016
799,4331
800,7169
801,15450
802,15671
803,5730
804,7286
805,3712
806,8907
807,18347
808,4659
809,19
810,14
811,4298
812,30347
813,8013
814,5315
815,16868
816,8109
817,7162
818,4360
819,15204
820,4185
821,6906
822,8616
823,8479
824,19538
825,4576
826,4449
827,16568
828,8080
829,114
830,4517
831,8131
832,6420
833,4814
834,793
835,4656
836,6890
837,16564
838,7031
839,45941
840,16563
841,30372
842,5369
843,6487
844,4465
845,17000
846,6914
847,8601
848,3690
849,6354
850,15934
851,5176
852,7338
853,15226
854,7185
855,5068
856,4806
857,15015
858,8467
859,6564
860,1747
861,4286
862,5790
863,70
864,4720
865,4740
866,42612
867,30106
868,186
869,6044
870,8375
871,10008
872,4756
873,43124
874,50700
875,5618
876,30599
877,4550
878,77
879,19363
880,210
881,3841
882,9341
883,4565
884,5537
885,5545
886,5889
887,5833
888,5099
889,4367
890,8142
891,6069
892,4022
893,3803
894,8299
895,4161
896,6469
897,4862
898,9346
899,8815
900,19903
901,4157
902,19825
903,7507
904,7269
905,4782
906,6614
907,5786
908,4439
909,5861
910,3857
911,30232
912,19904
913,30161
914,16316
915,6207
916,4070
917,4514
918,30246
919,1672
920,6351
921,30061
922,6895
923,6911
924,16481
925,4058
926,5161
927,8159
928,4359
929,31252
930,5159
931,6479
932,6166
933,4518
934,30277
935,4519
936,30503
937,4028
938,4239
939,5955
940,4723
941,6030
942,4385
943,5968
944,4663
945,5504
946,7569
947,31032
948,5024
949,303
950,4784
951,5640
952,16705
953,8060
954,4796
955,158
956,6099
957,4228
958,8308
959,104
960,154
961,179
962,6342
963,4984
964,19955
965,4859
966,4069
967,4295
968,6540
969,4351
970,6493
971,4426
972,4889
973,9968
974,2020
975,6780
976,4852
977,8526
978,46872
979,16255
980,3923
981,6865
982,5279
983,30119
984,3899
985,8454
986,1659
987,4721
988,5942
989,60
990,51298
991,3743
992,4045
993,3847
994,4614
995,8290
996,6693
997,4667
998,4609
999,5154
1000,4856
1001,3828
1002,8741
1003,5516
1004,30675
1005,6942
1006,19835
1007,4568
1008,5902
1009,7257
1010,1519
1011,790
1012,293
1013,6956
1014,5478
1015,3858
1016,15075
1017,18149
1018,3711
1019,6575
1020,3729
1021,5852
1022,8312
1023,5093
1024,16049
1025,360
1026,8073
1027,7179
1028,4660
1029,5843
1030,1882
1031,5952
1032,6302
1033,7163
1034,3720
1035,10038
1036,6801
1037,4785
1038,4356
1039,6613
1040,5048
1041,5765
1042,51016
1043,6268
1044,4462
1045,8426
1046,16070
1047,19747
1048,5853
1049,7243
1050,4466
1051,5819
1052,6979
1053,4602
1054,6826
1055,15813
1056,4192
1057,7019
1058,5875
1059,4300
1060,4586
1061,5095
1062,6266
1063,3994
1064,9409
1065,132
1066,235
1067,45502
1068,8538
1069,4807
1070,4768
1071,7026
1072,4213
1073,4013
1074,5793
1075,4098
1076,3705
1077,4111
1078,4082
1079,6516
1080,4415
1081,51084
1082,43037
1083,6612
1084,5137
1085,16260
1086,6000
1087,4332
1088,8474
1089,5885
1090,4179
1091,30216
1092,6164
1093,9320
1094,4638
1095,6913
1096,3810
1097,18
1098,6002
1099,4616
1100,3827
1101,6101
1102,6383
1103,5844
1104,19966
1105,6498
1106,4379
1107,4873
1108,15175
1109,15
1110,6465
1111,9003
1112,8643
1113,30163
1114,4032
1115,5785
1116,6381
1117,4254
1118,7046
1119,6694
1120,6982
1121,389
1122,5667
1123,6595
1124,82
1125,5956
1126,8605
1127,4617
1128,4029
1129,9405
1130,4096
1131,6659
1132,6413
1133,3955
1134,16272
1135,5971
1136,4645
1137,8148
1138,4188
1139,8139
1140,8295
1141,4766
1142,6261
1143,8466
1144,6060
1145,3939
1146,30674
1147,8121
1148,6220
1149,4132
1150,4587
1151,6081
1152,51092
1153,8785
1154,45214
1155,7044
1156,7001
1157,796
1158,4373
1159,46685
1160,4240
1161,6696
1162,247
1163,4731
1164,3707
1165,6625
1166,212
1167,30866
1168,8924
1169,16019
1170,6284
1171,739
1172,4691
1173,4860
1174,4063
1175,3831
1176,4748
1177,3938
1178,9887
1179,6301
1180,7252
1181,8379
1182,4250
1183,84
1184,4276
1185,5654
1186,8219
1187,6825
1188,4008
1189,3988
1190,7043
1191,7498
1192,4301
1193,4930
1194,4559
1195,8543
1196,6555
1197,7219
1198,36
1199,9607
1200,4251
1201,7059
1202,16855
1203,9152
1204,4018
1205,7518
1206,4735
1207,6611
1208,4865
1209,242
1210,42493
1211,4074
1212,5309
1213,299
1214,50839
1215,8112
1216,250
1217,16403
1218,105
1219,4844
1220,3826
1221,778
1222,30198
1223,1848
1224,4085
1225,4342
1226,30662
1227,351
1228,4423
1229,8670
1230,4216
1231,8353
1232,5851
1233,6003
1234,5518
1235,4476
1236,5092
1237,1935
1238,6545
1239,4146
1240,4420
1241,8065
1242,16126
1243,7020
1244,4566
1245,3883
1246,8536
1247,125
1248,1540
1249,16559
1250,4169
1251,6370
1252,4588
1253,7181
1254,4769
1255,4046
1256,1527
1257,7265
1258,6104
1259,8260
1260,3957
1261,30865
1262,4861
1263,5977
1264,31202
1265,4560
1266,5153
1267,6559
1268,172
1269,1849
1270,257
1271,4218
1272,4167
1273,4775
1274,30521
1275,5602
1276,4494
1277,6957
1278,3891
1279,4622
1280,6110
1281,4596
1282,4333
1283,6783
1284,4418
1285,2009
1286,103
1287,30301
1288,1707
1289,7096
1290,8455
1291,7034
1292,4325
1293,4402
1294,7386
1295,15026
1296,8157
1297,6543
1298,15068
1299,30311
1300,8532
1301,4615
1302,16461
1303,1574
1304,4513
1305,3999
1306,9231
1307,4850
1308,5052
1309,7005
1310,6309
1311,4537
1312,6986
1313,3844
1314,5338
1315,7172
1316,4231
1317,6011
1318,3979
1319,6379
1320,302
1321,6776
1322,16585
1323,42393
1324,4526
1325,15018
1326,5375
1327,4145
1328,4033
1329,1787
1330,17134
1331,4361
1332,4631
1333,6839
1334,8272
1335,5759
1336,4792
1337,747
1338,1948
1339,8124
1340,1570
1341,6541
1342,8238
1343,43033
1344,4134
1345,9279
1346,4084
1347,244
1348,4777
1349,4062
1350,4095
1351,12
1352,16946
1353,42384
1354,6788
1355,4392
1356,6641
1357,4144
1358,8119
1359,6590
1360,6027
1361,8449
1362,8470
1363,5172
1364,7620
1365,17147
1366,4800
1367,6365
1368,6561
1369,3842
1370,4408
1371,87
1372,4773
1373,4156
1374,6269
1375,6449
1376,30327
1377,1735
1378,5131
1379,6182
1380,4383
1381,8495
1382,30240
1383,4249
1384,30141
1385,7340
1386,4948
1387,185
1388,4957
1389,1517
1390,6749
1391,4357
1392,4229
1393,5873
1394,50
1395,4053
1396,30832
1397,76
1398,921
1399,7164
1400,5513
1401,784
1402,1619
1403,4438
1404,4473
1405,7130
1406,795
1407,4716
1408,1764
1409,4287
1410,6704
1411,5590
1412,724
1413,97
1414,6768
1415,4075
1416,16538
1417,4109
1418,7519
1419,3920
1420,4103
1421,1889
1422,9306
1423,3934
1424,15319
1425,4040
1426,15457
1427,5869
1428,4235
1429,43542
1430,7194
1431,16505
1432,163
1433,6029
1434,8484
1435,8135
1436,85
1437,5881
1438,5796
1439,6517
1440,3948
1441,4017
1442,4561
1443,6569
1444,3906
1445,1836
1446,4336
1447,4607
1448,4051
1449,16299
1450,4926
1451,5883
1452,4232
1453,4605
1454,8625
1455,3854
1456,6997
1457,15020
1458,1736
1459,6700
1460,7281
1461,4234
1462,30863
1463,4421
1464,19901
1465,6903
1466,3865
1467,16605
1468,8217
1469,738
1470,22
1471,42127
1472,6353
1473,6930
1474,1766
1475,30097
1476,4729
1477,5076
1478,6703
1479,4303
1480,15884
1481,7565
1482,5577
1483,6544
1484,4375
1485,3696
1486,808
1487,3688
1488,6809
1489,6415
1490,3747
1491,8446
1492,1946
1493,8517
1494,6679
1495,8120
1496,1875
1497,15184
1498,6816
1499,5246
1500,6499
1501,4416
1502,5005
1503,6529
1504,4066
1505,3896
1506,7525
1507,5865
1508,3940
1509,176
1510,4307
1511,4031
1512,3944
1513,16558
1514,17075
1515,6004
1516,35091
1517,4454
1518,16525
1519,5903
1520,4719
1521,1781
1522,4411
1523,4992
1524,1569
1525,1541
1526,3998
1527,120
1528,4891
1529,506
1530,5689
1531,16342
1532,8487
1533,16529
1534,6582
1535,9308
1536,1894
1537,6040
1538,8488
1539,30234
1540,9790
1541,1507
1542,15893
1543,3817
1544,8609
1545,3845
1546,8603
1547,5055
1548,5053
1549,50783
1550,5148
1551,51227
1552,4376
1553,3983
1554,1772
1555,4277
1556,8473
1557,3829
1558,4174
1559,5976
1560,6833
1561,5275
1562,6650
1563,16874
1564,3840
1565,16524
1566,3804
1567,6307
1568,6684
1569,5499
1570,5184
1571,3870
1572,1654
1573,4261
1574,334
1575,3953
1576,6702
1577,722
1578,3809
1579,4027
1580,7052
1581,38
1582,4362
1583,3805
1584,16045
1585,46777
1586,30282
1587,30345
1588,262
1589,4285
1590,8307
1591,4248
1592,30156
1593,4092
1594,16533
1595,16534
1596,5546
1597,225
1598,1823
1599,16789
1600,1867
1601,1515
1602,4193
1603,6568
1604,4833
1605,16298
1606,4263
1607,5290
1608,5497
1609,4237
1610,17153
1611,4238
1612,7033
1613,3868
1614,6533
1615,8652
1616,4123
1617,7420
1618,8107
1619,8584
1620,3876
1621,7586
1622,4430
1623,8519
1624,8125
1625,5212
1626,4985
1627,5155
1628,3808
1629,4024
1630,4621
1631,5814
1632,6873
1633,7190
1634,18348
1635,5953
1636,6278
1637,3964
1638,9605
1639,19905
1640,5496
1641,4119
1642,8610
1643,7341
1644,4950
1645,5539
1646,7320
1647,4281
1648,8160
1649,4467
1650,19370
1651,8235
1652,8037
1653,6726
1654,6711
1655,1880
1656,7610
1657,3867
1658,5795
1659,45090
1660,5892
1661,3807
1662,4727
1663,83
1664,6013
1665,4397
1666,16844
1667,5139
1668,4021
1669,42627
1670,6656
1671,5242
1672,30855
1673,42423
1674,4603
1675,4060
1676,4489
1677,8613
1678,2032
1679,5330
1680,3884
1681,5884
1682,1913
1683,6637
1684,30354
1685,4760
1686,1758
1687,7339
1688,5173
1689,4398
1690,8504
1691,45944
1692,5157
1693,8053
1694,1508
1695,3
1696,30017
1697,15870
1698,5171
1699,42446
1700,45513
1701,4585
1702,4052
1703,7623
1704,4059
1705,5251
1706,5128
1707,3802
1708,17121
1709,4555
1710,16853
1711,30
1712,43159
1713,6636
1714,7200
1715,7588
1716,5335
1717,15327
1718,43540
1719,5136
1720,5954
1721,4608
1722,5740
1723,15174
1724,4275
1725,7411
1726,4908
1727,46080
1728,16571
1729,150
1730,4324
1731,5989
1732,4461
1733,5132
1734,5185
1735,5126
1736,7608
1737,5183
1738,6196
1739,4091
1740,15385
1741,3830
1742,4685
1743,19212
1744,7321
1745,272
1746,5140
1747,16010
1748,5001
1749,4347
1750,6688
1751,3851
1752,19031
1753,8117
1754,5912
1755,5049
1756,7187
1757,15267
1758,30280
1759,5600
1760,7566
1761,1708
1762,5127
1763,1664
1764,6282
1765,28
1766,4108
1767,16566
1768,6658
1769,18279
1770,4149
1771,4802
1772,5901
1773,3937
1774,6417
1775,7021
1776,7131
1777,5776
1778,3951
1779,42787
1780,3958
1781,279
1782,4704
1783,16226
1784,4348
1785,4148
1786,5112
1787,4843
1788,30515
1789,4155
1790,7398
1791,8588
1792,5149
1793,254
1794,8195
1795,8253
1796,1888
1797,1843
1798,1510
1799,4540
1800,6048
1801,3977
1802,6977
1803,6800
1804,42632
1805,30187
1806,8171
1807,4767
1808,8111
1809,278
1810,1523
1811,7602
1812,3975
1813,43532
1814,9897
1815,7212
1816,50780
1817,4306
1818,16462
1819,6607
1820,9056
1821,43488
1822,133
1823,3874
1824,4178
1825,30290
1826,4165
1827,16066
1828,42287
1829,7199
1830,6669
1831,9103
1832,7266
1833,1657
1834,4963
1835,16624
1836,6750
1837,5763
1838,4900
1839,4372
1840,6007
1841,4368
1842,6663
1843,7500
1844,7193
1845,5484
1846,4854
1847,4447
1848,7202
1849,4352
1850,3945
1851,8209
1852,4573
1853,9083
1854,3863
1855,5643
1856,4772
1857,6654
1858,137
1859,305
1860,10010
1861,6085
1862,4742
1863,4952
1864,9411
1865,248
1866,42535
1867,8367
1868,31419
1869,6337
1870,4812
1871,3815
1872,266
1873,4969
1874,45444
1875,6163
1876,30433
1877,774
1878,5152
1879,6275
1880,43626
1881,3913
1882,5487
1883,4687
1884,8043
1885,51056
1886,17137
1887,731
1888,45946
1889,30371
1890,5097
1891,3976
1892,9052
1893,4751
1894,42953
1895,4314
1896,5078
1897,45087
1898,30100
1899,1682
1900,171
1901,48511
1902,4808
1903,6980
1904,4064
1905,7206
1906,16485
1907,9107
1908,5355
1909,1817
1910,6537
1911,4657
1912,30286
1913,7091
1914,43205
1915,9311
1916,8133
1917,1520
1918,16913
1919,4380
1920,30271
1921,1775
1922,4016
1923,45722
1924,1774
1925,8200
1926,10224
1927,5623
1928,6450
1929,17068
1930,17049
1931,16779
1932,6098
1933,50851
1934,42609
1935,5113
1936,8188
1937,17154
1938,9914
1939,19953
1940,50821
1941,45445
1942,8046
1943,42254
1944,4993
1945,6414
1946,3701
1947,1649
1948,1920
1949,42104
1950,30168
1951,8138
1952,30182
1953,12505
1954,3942
1955,16455
1956,6482
1957,30835
1958,17076
1959,30192
1960,30276
1961,42769
1962,8656
1963,1522
1964,6556
1965,182
1966,19221
1967,17056
1968,46822
1969,9264
1970,4139
1971,8781
1972,4176
1973,16051
1974,3887
1975,6423
1976,4817
1977,30308
1978,8440
1979,8408
1980,16998
1981,19008
1982,16706
1983,6473
1984,15804
1985,5283
1986,19908
1987,19207
1988,16311
1989,5310
1990,6635
1991,5850
1992,6779
1993,4632
1994,6974
1995,30275
1996,4815
1997,48306
1998,173
1999,15937
2000,791
2001,51085
2002,4655
2003,930
2004,8615
2005,4733
2006,30425
2007,3963
2008,45839
2009,4081
2010,51051
2011,31053
2012,64
2013,4730
2014,42808
2015,19885
2016,30169
2017,9386
2018,4492
2019,50652
2020,42025
2021,1960
2022,42978
2023,718
2024,6646
2025,4305
2026,4633
2027,6221
2028,8448
2029,46853
2030,5261
2031,45815
2032,4315
2033,9314
2034,4747
2035,46836
2036,17089
2037,51642
2038,8469
2039,5381
2040,30239
2041,42417
2042,5262
2043,6855
2044,15238
2045,8020
2046,16324
2047,8970
2048,4164
2049,30492
2050,6685
2051,1890
2052,8081
2053,30393
2054,6875
2055,6790
2056,16149
2057,5930
2058,4126
2059,5652
2060,8202
2061,4304
2062,1618
2063,30101
2064,1532
2065,4320
2066,1918
2067,7638
2068,26
2069,3834
2070,42475
2071,19898
2072,1561
2073,3973
2074,153
2075,6931
2076,30178
2077,4115
2078,4037
2079,6542
2080,46982
2081,6476
2082,8035
2083,3837
2084,9618
2085,6547
2086,9898
2087,1694
2088,8276
2089,10
2090,4648
2091,7171
2092,8198
2093,30833
2094,30297
2095,40007
2096,45518
2097,4102
2098,30157
2099,6772
2100,4395
2101,30316
2102,5134
2103,8194
2104,7292
2105,4675
2106,7213
2107,30414
2108,45022
2109,6835
2110,8115
2111,3986
2112,8639
2113,8074
2114,6021
2115,4512
2116,46580
2117,4422
2118,17053
2119,16081
2120,30349
2121,42088
2122,42007
2123,19900
2124,149
2125,30519
2126,6808
2127,6213
2128,16125
2129,47750
2130,4578
2131,6092
2132,16772
2133,5041
2134,51639
2135,17124
2136,16212
2137,9404
2138,48240
2139,44249
2140,15293
2141,19838
2142,16608
2143,30279
2144,4679
2145,8206
2146,8422
2147,8417
2148,45517
2149,66
2150,9992
2151,6965
2152,16503
2153,19432
2154,45765
2155,7595
2156,8475
2157,17148
2158,16580
2159,42255
2160,1652
2161,1560
2162,164
2163,17183
2164,4366
2165,4057
2166,4743
2167,8817
2168,4343
2169,18346
2170,8318
2171,5732
2172,4845
2173,4832
2174,46491
2175,4493
2176,15279
2177,16846
2178,51260
2179,9925
2180,16702
2181,30203
2182,30073
2183,44267
2184,19439
2185,4829
2186,46676
2187,9347
2188,1665
2189,4765
2190,4556
2191,30201
2192,16769
2193,30132
2194,16117
2195,16849
2196,7409
2197,45862
2198,6691
2199,8453
2200,9072
2201,31103
2202,3991
2203,19556
2204,6432
2205,4826
2206,42135
2207,1819
2208,15359
2209,1760
2210,6742
2211,1716
2212,789
2213,5104
2214,51383
2215,48167
2216,50770
2217,30197
2218,16119
2219,6879
2220,6434
2221,4828
2222,4034
2223,4479
2224,5230
2225,9168
2226,16262
2227,42516
2228,19239
2229,300
2230,42586
2231,6948
2232,30224
2233,30693
2234,16290
2235,16616
2236,5787
2237,8537
2238,16492
2239,9102
2240,4015
2241,30435
2242,6566
2243,162
2244,4048
